Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5
-0.3576175,0.0,0.0,-3.9952457,0.0,0.0
0.10227955,-0.6387316,0.0,-2.9186416,2.3250046,0.0
-1.1629069,0.0,0.0,-0.028850412,0.0,0.0
-0.192611,0.819871,0.0,-3.0063198,-2.5756335,0.0
-1.6001656,0.0,0.0,0.0,0.0,0.0
0.03096802,-0.35051283,0.42252347,-5.187954,-1.153514,-0.24850647
0.09671948,0.44276997,-0.3138739,-4.3187814,6.1398606,-1.0399728
-1.5409747,0.0,0.0,-2.277779,0.0,0.0
-0.010141382,-0.40272185,0.09436933,-5.9657497,1.5440731,-4.163377
-0.47496307,0.0,0.0,-4.0677137,0.0,0.0
0.043863498,-0.670162,0.0,-2.3532372,0.94374514,0.0
-1.1503791,0.0,0.0,-0.38490814,0.0,0.0
-0.19575675,0.76630616,0.0,-4.163984,0.10745549,0.0
-1.6143371,0.0,0.0,0.0,0.0,0.0
0.026674917,-0.32007176,0.39281562,6.347101,-2.7018185,-0.32495123
0.088861756,0.43122506,-0.32846385,1.7718639,-5.4247994,-1.9108231
-1.5644377,0.0,0.0,-0.4274379,0.0,0.0
-0.02805363,-0.4861165,0.044371553,-5.213949,-6.0879674,-1.5690079
-0.52462137,0.0,0.0,-2.1814609,0.0,0.0
0.0011474676,-0.70866895,0.0,-2.4552665,-5.136589,0.0
-1.1895862,0.0,0.0,-0.30103984,0.0,0.0
-0.20125942,0.7494338,0.0,0.60531664,0.6832232,0.0
-1.6070523,0.0,0.0,0.0,0.0,0.0
-0.014632104,-0.24439223,0.35782123,4.054524,-2.1074169,0.0522573
0.08769701,0.47437975,-0.40212965,3.6133614,-4.6727486,0.3301072
-1.5767642,0.0,0.0,-1.6350917,0.0,0.0
-0.042622272,-0.5459086,-0.03886821,-2.962377,-5.249633,-6.296754
-0.58395153,0.0,0.0,-2.175154,0.0,0.0
-0.033281557,-0.7565249,0.0,-3.3582914,-5.850712,0.0
-1.2694838,0.0,0.0,0.59851205,0.0,0.0
-0.19824979,0.73070097,0.0,-2.4668872,0.6293906,0.0
-1.596889,0.0,0.0,0.0,0.0,0.0
-0.040370937,-0.2148125,0.3250828,0.6860454,-2.4629023,0.028283285
0.0884842,0.52365214,-0.4463019,3.1592484,-1.9684062,1.7440181
-1.560172,0.0,0.0,-3.6439023,0.0,0.0
-0.084771015,-0.61798775,-0.075165816,-5.6783223,-0.6266937,-3.6169512
-0.6536423,0.0,0.0,-2.1896904,0.0,0.0
-0.06554754,-0.7393438,0.0,4.195799,-6.4653025,0.0
-1.3675611,0.0,0.0,-1.1216342,0.0,0.0
-0.20308366,0.72874016,0.0,1.6576321,1.8686439,0.0
-1.5775677,0.0,0.0,0.0,0.0,0.0
-0.041305944,-0.26660496,0.3167291,-5.512092,0.7968426,0.07149317
0.089534014,0.5435647,-0.3973121,0.26388836,6.9059863,4.958661
-1.5092,0.0,0.0,-3.3395193,0.0,0.0
-0.13811369,-0.6752569,-0.038335796,-2.7024562,3.9528487,-4.4775596
-0.71047014,0.0,0.0,-1.2691778,0.0,0.0
-0.09212357,-0.7176714,0.0,-0.8263917,2.9299574,0.0
-1.3813581,0.0,0.0,0.035153627,0.0,0.0
-0.20908679,0.7166548,0.0,-2.3303194,1.7060026,0.0
-1.547372,0.0,0.0,0.0,0.0,0.0
-0.020120049,-0.30958295,0.31458184,-1.4607177,-0.7147128,-0.11600978
0.08510182,0.5275237,-0.32317427,-1.6753486,4.115198,3.3534591
-1.4478782,0.0,0.0,1.7124417,0.0,0.0
-0.13539691,-0.62257046,-0.07534994,6.190814,-6.052585,-12.51717
-0.8478133,0.0,0.0,-0.72037226,0.0,0.0
-0.10682171,-0.74509364,0.0,-2.3748214,0.09778476,0.0
-1.358801,0.0,0.0,-0.6361499,0.0,0.0
-0.21523277,0.69742996,0.0,-0.82995987,1.11571,0.0
-1.5264004,0.0,0.0,0.0,0.0,0.0
0.010207636,-0.27863172,0.30182785,4.411832,-0.79811215,-1.8281825
0.06872119,0.5352357,-0.33761293,1.8596753,-4.556637,-3.9402049
-1.456569,0.0,0.0,0.8829426,0.0,0.0
-0.1173269,-0.59175897,-0.19507602,-0.13935375,-9.063325,-12.203042
-1.0369575,0.0,0.0,-1.1990612,0.0,0.0
-0.12187141,-0.76309675,0.0,0.028183937,-4.164862,0.0
-1.3932467,0.0,0.0,-0.33249962,0.0,0.0
-0.22266407,0.7231634,0.0,3.8907347,4.6530194,0.0
-1.4831156,0.0,0.0,0.0,0.0,0.0
0.0059973123,-0.28112945,0.29393008,-1.7076321,0.16072136,2.362024
0.09464815,0.58722246,-0.31669432,3.8016448,3.453909,-1.6818867
-1.4985067,0.0,0.0,-5.1388974,0.0,0.0
-0.17361051,-0.6395885,-0.21170393,-4.1289983,2.6819067,-9.938366
-1.1972436,0.0,0.0,-1.2600032,0.0,0.0
-0.1418026,-0.722185,0.0,4.2425447,-8.84135,0.0
-1.4983796,0.0,0.0,-0.9218936,0.0,0.0
-0.2311931,0.7601232,0.0,1.9388919,3.622423,0.0
-1.4206846,0.0,0.0,0.0,0.0,0.0
0.05375149,-0.2572715,0.26259202,2.5421891,-3.316417,-0.08574271
0.10252009,0.58764625,-0.32635635,-1.1822982,-2.1197166,2.1214652
-1.4958936,0.0,0.0,-0.054338932,0.0,0.0
-0.19058007,-0.59707004,-0.2991524,5.8641906,-9.345081,-15.727276
-1.401847,0.0,0.0,-0.9166446,0.0,0.0
-0.15678465,-0.70103544,0.0,-0.6199641,-2.6031446,0.0
-1.5809258,0.0,0.0,-1.2295512,0.0,0.0
-0.2478145,0.7783692,0.0,0.2840519,-2.3039248,0.0
-1.4214119,0.0,0.0,0.0,0.0,0.0
0.047217324,-0.30777022,0.29288763,-6.4347315,5.0051346,-0.23264025
0.09983779,0.61306274,-0.2501209,2.4435053,9.150991,2.4940581
-1.4620515,0.0,0.0,0.5951228,0.0,0.0
-0.1957466,-0.5659987,-0.26796076,0.41217327,7.708359,-0.18560505
-1.4992708,0.0,0.0,1.2859607,0.0,0.0
-0.15023625,-0.6964858,0.0,1.0529127,-0.1547246,0.0
-1.5970156,0.0,0.0,0.86962473,0.0,0.0
-0.24566783,0.7533239,0.0,-2.47539,-1.551894,0.0
-1.4501985,0.0,0.0,0.0,0.0,0.0
0.059992053,-0.37886593,0.3480817,-4.143184,2.7728677,-3.2429795
0.06405057,0.5919293,-0.15593882,-3.1516972,5.2239747,3.4770656
-1.4180459,0.0,0.0,5.5020933,0.0,0.0
-0.13364515,-0.5169433,-0.2534018,4.114239,-2.383556,-2.8092031
-1.5251225,0.0,0.0,0.9704976,0.0,0.0
-0.13312788,-0.696318,0.0,-0.86300504,1.9487413,0.0
-1.5835967,0.0,0.0,0.49810708,0.0,0.0
-0.23560752,0.7274124,0.0,-1.5438125,1.2251976,0.0
-1.4494108,0.0,0.0,0.0,0.0,0.0
0.035327446,-0.41193098,0.4112968,-0.66303396,4.8826385,-6.1249914
-0.010050222,0.5673292,-0.10758087,-1.2025098,1.5274229,-0.84507704
-1.4023653,0.0,0.0,4.4896364,0.0,0.0
-0.06090638,-0.51855177,-0.25119036,-2.2277431,1.5610368,3.0097017
-1.5199347,0.0,0.0,0.18826032,0.0,0.0
-0.12637585,-0.7175057,0.0,-0.8972686,-0.6064844,0.0
-1.5717918,0.0,0.0,-0.0333609,0.0,0.0
-0.23340805,0.7010544,0.0,-1.4450613,-0.22468913,0.0
-1.4388367,0.0,0.0,0.0,0.0,0.0
0.037155624,-0.42533052,0.44874611,-0.9633107,1.1765804,-0.7546034
-0.05429562,0.55322254,-0.08137398,-0.08846903,1.9094349,-0.1504541
-1.4066994,0.0,0.0,2.2027967,0.0,0.0
-0.0139250755,-0.50210047,-0.24733934,3.078816,-0.2928599,-1.6991026
-1.5142771,0.0,0.0,0.49858153,0.0,0.0
-0.12075957,-0.7190051,0.0,0.48325187,-0.07994795,0.0
-1.5761597,0.0,0.0,-0.4711161,0.0,0.0
-0.23701598,0.69108504,0.0,-0.052990675,-1.9839275,0.0
-1.4570814,0.0,0.0,0.0,0.0,0.0
0.061598174,-0.4493011,0.47026977,-2.002334,1.5307426,-1.6007663
-0.071872056,0.5353759,-0.058435984,-2.2896302,0.8875388,-1.1253841
-1.415566,0.0,0.0,-0.6455457,0.0,0.0
-0.0049104355,-0.46690464,-0.2142943,1.8781964,3.9131975,2.758977
-1.5032257,0.0,0.0,1.105218,0.0,0.0
-0.10875309,-0.7109974,0.0,0.5845216,0.038431503,0.0
-1.5762393,0.0,0.0,0.26902875,0.0,0.0
-0.23838024,0.6940105,0.0,0.46739712,-1.2005508,0.0
-1.4799939,0.0,0.0,0.0,0.0,0.0
0.08674104,-0.48879948,0.46569052,-2.7774649,-1.4202223,5.3506413
-0.03070493,0.53132457,-0.0031994842,0.8887327,5.407119,0.34741986
-1.4185386,0.0,0.0,-4.005866,0.0,0.0
-0.04962257,-0.45093283,-0.14425486,0.8374407,4.9167495,1.4328123
-1.474623,0.0,0.0,0.74630195,0.0,0.0
-0.09580806,-0.70608425,0.0,0.16576532,0.08110521,0.0
-1.5751879,0.0,0.0,-0.5417515,0.0,0.0
-0.24082117,0.69970375,0.0,0.6465745,-1.0998787,0.0
-1.5000194,0.0,0.0,0.0,0.0,0.0
0.11828858,-0.4212669,0.44127876,7.703944,-1.9613062,-2.3559837
-0.03243868,0.53701305,-0.07721451,0.26971155,-10.491741,-5.9341264
-1.4732991,0.0,0.0,0.29836893,0.0,0.0
-0.06170002,-0.46810827,-0.18958059,-2.6542802,-7.0795894,-1.7607383
-1.4831401,0.0,0.0,0.8410405,0.0,0.0
-0.081881896,-0.74679524,0.0,-4.002555,2.5485377,0.0
-1.552494,0.0,0.0,-1.5865275,0.0,0.0
-0.2595749,0.7304803,0.0,2.303619,-0.50269467,0.0
-1.5078052,0.0,0.0,0.0,0.0,0.0
0.12902087,-0.40444264,0.4247471,-2.6551585,-0.22283459,-0.5503905
-0.043911017,0.49635947,-0.13090019,-4.743689,0.1907425,-0.26547575
-1.5109,0.0,0.0,0.3722635,0.0,0.0
-0.06171482,-0.46766347,-0.22574328,1.7101603,0.08415508,0.03635919
-1.4930362,0.0,0.0,1.081885,0.0,0.0
-0.06827195,-0.7927927,0.0,-2.600861,0.4601667,0.0
-1.5316173,0.0,0.0,0.2557453,0.0,0.0
-0.26627848,0.7096771,0.0,-3.6108127,-2.1092443,0.0
-1.5339333,0.0,0.0,0.0,0.0,0.0
0.115722895,-0.46992788,0.44889197,-5.091673,2.7512043,-0.7964475
-0.05230124,0.45816725,-0.08528678,-1.3423798,4.7327614,3.5677161
-1.4851158,0.0,0.0,1.2874027,0.0,0.0
-0.051309768,-0.45849946,-0.1733792,0.20155227,5.3541536,3.58002
-1.4612573,0.0,0.0,1.2013652,0.0,0.0
-0.05036005,-0.7889378,0.0,2.0563016,-3.1872966,0.0
-1.55792,0.0,0.0,0.20353812,0.0,0.0
-0.26196498,0.66843516,0.0,-2.1202297,-0.6387278,0.0
-1.5509807,0.0,0.0,0.0,0.0,0.0
0.112605594,-0.4974351,0.44193113,0.1638422,-2.2551153,0.88581955
-0.05021755,0.4187696,-0.08428932,-3.3925502,-3.1189365,-2.39345
-1.4786837,0.0,0.0,-1.553835,0.0,0.0
-0.056578875,-0.4535556,-0.15173332,0.05739899,-0.93913317,-1.4358916
-1.4556428,0.0,0.0,-0.47778702,0.0,0.0
-0.048006583,-0.77868617,0.0,-0.4673345,-0.99691916,0.0
-1.597915,0.0,0.0,-0.38204706,0.0,0.0
-0.26615378,0.640067,0.0,-1.1575106,0.9861766,0.0
-1.5543194,0.0,0.0,0.0,0.0,0.0
0.17287104,-0.48841813,0.3918529,1.001047,-3.7546146,-0.33798063
-0.05093347,0.33296418,-0.13227792,-6.220848,-2.6719322,2.2326865
-1.4781611,0.0,0.0,3.0426078,0.0,0.0
-0.032466255,-0.3896275,-0.23221542,6.6341014,-7.5333543,-4.1935296
-1.5013202,0.0,0.0,-0.38488123,0.0,0.0
-0.05174021,-0.7950454,0.0,-1.7363489,0.33385468,0.0
-1.6004611,0.0,0.0,-0.04532075,0.0,0.0
-0.26812452,0.6324624,0.0,-0.50444853,2.8599184,0.0
-1.5193044,0.0,0.0,0.0,0.0,0.0
0.17012197,-0.48678204,0.39339542,-0.7023519,2.1325629,-0.4529829
-0.055871986,0.3141623,-0.15608148,0.59517956,-1.1138759,0.48814785
-1.4610276,0.0,0.0,-1.4365127,0.0,0.0
-0.028423103,-0.40720555,-0.24765708,-4.968333,2.6893477,0.18177843
-1.5224093,0.0,0.0,-0.42606056,0.0,0.0
-0.05957862,-0.80979925,0.0,0.026581287,2.393743,0.0
-1.5750448,0.0,0.0,0.25538874,0.0,0.0
-0.26730606,0.63250875,0.0,0.5798248,3.1592267,0.0
-1.4736689,0.0,0.0,0.0,0.0,0.0
0.17179385,-0.46754992,0.4397619,2.423084,3.819227,-3.8933594
-0.09745776,0.2897536,-0.18191986,-2.5267653,-1.4328843,0.9894514
-1.4514669,0.0,0.0,4.7808795,0.0,0.0
0.008930212,-0.43774185,-0.26301077,-0.7116122,-3.0721228,-0.59700316
-1.5272106,0.0,0.0,0.7134259,0.0,0.0
-0.055446222,-0.80047274,0.0,0.394412,-0.8501618,0.0
-1.5779984,0.0,0.0,0.58428234,0.0,0.0
-0.26030046,0.6549009,0.0,1.6911795,2.2904189,0.0
-1.4327029,0.0,0.0,0.0,0.0,0.0
0.17636634,-0.41589704,0.4684028,3.8788383,0.9855063,0.5053899
-0.11631359,0.2845634,-0.21057133,1.6129427,-1.793199,-2.5851684
-1.4646165,0.0,0.0,2.8595924,0.0,0.0
0.06361764,-0.43834102,-0.33983427,0.13803625,-6.063134,-6.5901165
-1.5872685,0.0,0.0,-0.5513637,0.0,0.0
-0.055994667,-0.8233447,0.0,-2.6170843,0.020947099,0.0
-1.5827677,0.0,0.0,0.0077214837,0.0,0.0
-0.25587836,0.66003245,0.0,0.05754125,2.3673806,0.0
-1.4072073,0.0,0.0,0.0,0.0,0.0
0.18980062,-0.38261622,0.47377637,1.4070792,-0.13589275,1.3547945
-0.10040845,0.27805063,-0.19846237,-0.8059213,1.5031375,0.23786902
-1.4762031,0.0,0.0,1.0574151,0.0,0.0
0.09167213,-0.44327924,-0.40619028,-1.0910894,-3.5597692,-3.715883
-1.6623405,0.0,0.0,-0.7049408,0.0,0.0
-0.065408,-0.84191847,0.0,-0.36717725,0.38773018,0.0
-1.579039,0.0,0.0,-0.5242872,0.0,0.0
-0.25972572,0.6733066,0.0,1.5632133,3.0651543,0.0
-1.3647038,0.0,0.0,0.0,0.0,0.0
0.22711666,-0.40029937,0.45293927,-2.9046283,-2.3414345,3.0844285
-0.06323334,0.2583723,-0.15317169,-2.0754566,3.9927964,2.3353653
-1.4542915,0.0,0.0,-0.9107419,0.0,0.0
0.08797759,-0.4463383,-0.439806,0.336429,-1.6064708,-5.4546995
-1.7311865,0.0,0.0,-0.25107437,0.0,0.0
-0.071237326,-0.84597296,0.0,-0.51564,0.104075074,0.0
-1.5758566,0.0,0.0,0.05613774,0.0,0.0
-0.26256683,0.6817447,0.0,-0.25611413,3.030077,0.0
-1.318769,0.0,0.0,0.0,0.0,0.0
0.22037838,-0.4625081,0.46069723,-4.447196,2.239541,1.7126939
-0.03130589,0.2833245,-0.06320748,4.005854,7.3304896,5.1389055
-1.398761,0.0,0.0,-0.47819117,0.0,0.0
0.0754713,-0.44781417,-0.40049225,0.5407244,4.934511,0.641489
-1.761756,0.0,0.0,0.9806003,0.0,0.0
-0.06547266,-0.86218005,0.0,-0.88883835,0.6554761,0.0
-1.5581957,0.0,0.0,0.6527826,0.0,0.0
-0.25478002,0.6523581,0.0,-2.860891,-2.6061144,0.0
-1.3202552,0.0,0.0,0.0,0.0,0.0
0.18189384,-0.5570879,0.49023825,-7.289053,1.8539445,5.2006145
0.02546952,0.35841495,0.08028251,5.438294,10.5778265,4.9659147
-1.3185979,0.0,0.0,-2.9247427,0.0,0.0
0.0414195,-0.42858765,-0.27221292,2.0657356,10.67014,5.879442
-1.7114589,0.0,0.0,-0.1807937,0.0,0.0
-0.059083737,-0.8425683,0.0,2.5251093,-1.37325,0.0
-1.5734552,0.0,0.0,0.16595066,0.0,0.0
-0.2469737,0.6318299,0.0,-0.8353522,2.2869756,0.0
-1.3052406,0.0,0.0,0.0,0.0,0.0
0.13962975,-0.63547224,0.5685759,-4.2335134,7.3637276,-0.08111572
0.05005844,0.4191559,0.24164954,3.2656665,11.730959,7.5167427
-1.228651,0.0,0.0,4.840922,0.0,0.0
0.06898679,-0.38556975,-0.1314574,3.0979853,8.874261,9.720047
-1.5918654,0.0,0.0,-0.57096726,0.0,0.0
-0.06320903,-0.83355296,0.0,-0.8651817,-0.11247432,0.0
-1.5826272,0.0,0.0,0.26398498,0.0,0.0
-0.2431949,0.6227137,0.0,-0.5670605,1.9413557,0.0
-1.2780799,0.0,0.0,0.0,0.0,0.0
0.09814314,-0.64171517,0.6290477,2.3191972,1.58213,4.0234647
0.08385331,0.4934694,0.32797608,6.088845,1.6557245,-1.6406698
-1.1911625,0.0,0.0,1.012269,0.0,0.0
0.11263167,-0.3522714,-0.074987,1.5410134,0.5875416,5.5686703
-1.4839585,0.0,0.0,-0.15255651,0.0,0.0
-0.069130875,-0.8752739,0.0,-4.129898,2.055543,0.0
-1.5623696,0.0,0.0,-1.1886728,0.0,0.0
-0.25179693,0.6098981,0.0,-1.2863498,-0.60568094,0.0
-1.2687037,0.0,0.0,0.0,0.0,0.0
0.07126838,-0.6379165,0.63388944,0.58236384,-0.9101212,-0.08759642
0.11236656,0.5166011,0.3786772,-0.66886187,2.0709872,5.597511
-1.1446539,0.0,0.0,-0.25337315,0.0,0.0
0.11622291,-0.30803874,-0.035640825,3.4502993,2.5542061,10.554258
-1.3595128,0.0,0.0,0.97025895,0.0,0.0
-0.06503102,-0.93081915,0.0,-3.6549692,-0.66703176,0.0
-1.5508264,0.0,0.0,-0.95424664,0.0,0.0
-0.26635388,0.5777657,0.0,-2.2619078,0.6304701,0.0
-1.2716858,0.0,0.0,0.0,0.0,0.0
0.04883512,-0.6239531,0.61109555,1.5504757,-1.4048096,-0.44337356
0.10745673,0.5052832,0.39026213,-0.61646044,-0.055850506,3.9613013
-1.0728657,0.0,0.0,-0.48814148,0.0,0.0
0.109878734,-0.27220327,-0.026375538,1.1026196,-0.97916937,8.259484
-1.2195014,0.0,0.0,1.0598782,0.0,0.0
-0.04942781,-0.9968689,0.0,-4.5889144,-2.0863104,0.0
-1.5808151,0.0,0.0,-0.3045112,0.0,0.0
-0.27730232,0.5142253,0.0,-4.20213,-3.7127593,0.0
-1.3078737,0.0,0.0,0.0,0.0,0.0
0.020455198,-0.5902277,0.6095453,2.2348182,0.27238548,-1.2313135
0.09280286,0.5112839,0.38471618,0.76082075,-0.5378999,-0.20425177
-1.048838,0.0,0.0,-0.4513022,0.0,0.0
0.10246506,-0.28813636,-0.009352135,-1.9823154,3.0255284,13.825524
-1.0526887,0.0,0.0,-0.073908925,0.0,0.0
-0.04289923,-1.0612403,0.0,-4.165212,-0.1356821,0.0
-1.5943966,0.0,0.0,-1.158367,0.0,0.0
-0.28800783,0.4799487,0.0,-1.5343215,-0.5615244,0.0
-1.3321447,0.0,0.0,0.0,0.0,0.0
0.0015429519,-0.4978468,0.59102166,7.9691734,-1.8260587,0.37385798
0.08883764,0.562256,0.30421874,5.348033,-8.05062,-6.631893
-1.1085578,0.0,0.0,-0.29229248,0.0,0.0
0.09691651,-0.3135022,-0.058592033,-1.6198883,-7.4107614,4.6927156
-0.921006,0.0,0.0,0.7714951,0.0,0.0
-0.033412304,-1.1369612,0.0,-5.0019684,1.6216383,0.0
-1.5867307,0.0,0.0,-1.2899996,0.0,0.0
-0.30846924,0.46962747,0.0,0.0011450052,-2.132924,0.0
-1.3592025,0.0,0.0,0.0,0.0,0.0
-0.029106,-0.44272056,0.58025247,0.115859985,-0.34731126,-2.431104
0.07443052,0.6216784,0.20437354,2.6552777,-6.3697433,-8.991737
-1.2381865,0.0,0.0,-1.2314097,0.0,0.0
0.08245231,-0.381309,-0.10535103,-5.668729,-0.5934658,4.4389963
-0.84558845,0.0,0.0,-0.34770715,0.0,0.0
-0.032839082,-1.1695007,0.0,0.23338985,0.4218228,0.0
-1.5730932,0.0,0.0,-0.0022236109,0.0,0.0
-0.31771225,0.4402642,0.0,-3.5697489,-5.3754864,0.0
-1.417305,0.0,0.0,0.0,0.0,0.0
-0.06197869,-0.43460566,0.6071478,1.2126325,2.364545,-7.399417
-0.017658934,0.6434601,0.10866159,0.6889503,-6.3059077,-4.8701296
-1.3387712,0.0,0.0,0.87008536,0.0,0.0
0.09910209,-0.41189238,-0.08169894,-0.66237354,3.8218532,11.836785
-0.7168312,0.0,0.0,0.3564063,0.0,0.0
-0.03048722,-1.1668291,0.0,0.06380682,-0.21759248,0.0
-1.5720335,0.0,0.0,-0.035553917,0.0,0.0
-0.3172001,0.4141455,0.0,-0.4399972,-1.6955752,0.0
-1.4580045,0.0,0.0,0.0,0.0,0.0
-0.071566254,-0.41298378,0.60627127,1.7486414,-0.71144724,-2.7120762
-0.08697409,0.6480505,0.020586431,0.111067474,-4.58143,-4.247783
-1.4037371,0.0,0.0,-0.87855077,0.0,0.0
0.0965259,-0.39752427,-0.07378366,0.9561409,-0.94522524,1.3634968
-0.62908,0.0,0.0,0.7273999,0.0,0.0
-0.024974594,-1.1889992,0.0,-2.5789778,2.4214032,0.0
-1.5487621,0.0,0.0,-0.15976423,0.0,0.0
-0.32007927,0.40125573,0.0,-0.7572812,-4.4384823,0.0
-1.5090404,0.0,0.0,0.0,0.0,0.0
-0.05547785,-0.40973884,0.5950314,-0.376166,-0.78397346,1.2850671
-0.086972974,0.64724416,0.012807009,-0.17031193,1.6161418,-0.83648944
-1.4381554,0.0,0.0,-3.6417332,0.0,0.0
0.05808778,-0.38589382,-0.05413947,0.74355847,2.4348757,-2.3546205
-0.6342693,0.0,0.0,-0.05456394,0.0,0.0
-0.019813355,-1.2050449,0.0,-0.009136915,4.0072885,0.0
-1.4996315,0.0,0.0,-0.32296813,0.0,0.0
-0.32296953,0.41196033,0.0,1.9940985,-1.8146191,0.0
-1.5537403,0.0,0.0,0.0,0.0,0.0
-0.016043719,-0.33563516,0.5728826,7.7659035,-1.728057,-3.9236865
-0.12040281,0.6420461,-0.05140761,-0.45885298,-7.1732945,-1.8705528
-1.4647709,0.0,0.0,-0.54181886,0.0,0.0
0.031446796,-0.35258305,-0.10771779,0.9927696,-6.883463,-6.746067
-0.72274303,0.0,0.0,-1.0675945,0.0,0.0
-0.02878682,-1.2156316,0.0,-1.1217251,-4.066253,0.0
-1.5108138,0.0,0.0,-1.6797601,0.0,0.0
-0.34079415,0.45217794,0.0,3.2780254,-1.2840416,0.0
-1.5925853,0.0,0.0,0.0,0.0,0.0
-0.0052078543,-0.29795966,0.57700723,-0.51819134,1.6262511,-3.4229538
-0.1647746,0.6338631,-0.07172248,-0.5839997,1.4431591,2.493568
-1.4545072,0.0,0.0,1.5585568,0.0,0.0
0.036638558,-0.3659721,-0.1321036,-1.5715841,1.1862497,0.11700344
-0.7604807,0.0,0.0,-0.36674917,0.0,0.0
-0.034461215,-1.2164481,0.0,1.0686584,-1.0541062,0.0
-1.5462673,0.0,0.0,-0.8544305,0.0,0.0
-0.35706663,0.47663054,0.0,0.5134859,0.17670643,0.0
-1.5980467,0.0,0.0,0.0,0.0,0.0
0.0571423,-0.28632528,0.57221067,2.1884751,-1.423857,0.605561
-0.18596531,0.6130957,-0.043976642,-0.6888674,2.9858103,8.25073
-1.3727229,0.0,0.0,2.2224872,0.0,0.0
0.07185198,-0.32170534,-0.17251813,4.5665917,-3.953705,-0.96508294
-0.77546114,0.0,0.0,-1.5444845,0.0,0.0
-0.04761705,-1.1999775,0.0,0.7722794,-0.3717277,0.0
-1.5561317,0.0,0.0,-2.0098186,0.0,0.0
-0.3769309,0.50109386,0.0,2.595429,0.3858026,0.0
-1.5932554,0.0,0.0,0.0,0.0,0.0
0.073044956,-0.26684728,0.5521442,1.0034271,-1.4103333,2.9809077
-0.15173504,0.6147484,0.024559408,0.4110183,5.1513734,9.454793
-1.2392893,0.0,0.0,-2.4350011,0.0,0.0
0.06219187,-0.35613498,-0.18656462,-5.9635997,0.49603367,-1.6520618
-0.78988415,0.0,0.0,-1.1924695,0.0,0.0
-0.06416663,-1.2140666,0.0,-1.6320404,2.4924116,0.0
-1.5342889,0.0,0.0,-1.6333654,0.0,0.0
-0.4042135,0.51388943,0.0,-0.18564105,0.39014518,0.0
-1.5869887,0.0,0.0,0.0,0.0,0.0
0.10635612,-0.18903156,0.49889103,7.4297643,-4.001707,-1.2215288
-0.15931906,0.5900995,-0.04386232,-0.5388519,-9.2047,-0.19767094
-1.179183,0.0,0.0,-1.163515,0.0,0.0
0.046015665,-0.3842322,-0.2986875,-1.3190794,-9.830284,-5.1287994
-0.8603449,0.0,0.0,-3.8910065,0.0,0.0
-0.10625525,-1.2228998,0.0,0.42636824,-3.2120175,0.0
-1.5467211,0.0,0.0,-1.881085,0.0,0.0
-0.43345794,0.5353302,0.0,2.996429,1.9632592,0.0
-1.5718579,0.0,0.0,0.0,0.0,0.0
0.13712934,-0.13464303,0.45810494,1.7679563,-1.9977658,1.063274
-0.15330751,0.56321204,-0.086852476,-1.6019924,0.24337482,4.9545074
-1.1256963,0.0,0.0,-1.2121979,0.0,0.0
0.028208671,-0.33442765,-0.38138014,6.011678,-3.200513,-1.4721563
-0.9020444,0.0,0.0,-1.7826583,0.0,0.0
-0.14256157,-1.2442944,0.0,-3.0075138,2.664312,0.0
-1.54255,0.0,0.0,-1.4664409,0.0,0.0
-0.45589638,0.56126934,0.0,1.2021465,3.1670933,0.0
-1.5339379,0.0,0.0,0.0,0.0,0.0
0.15793058,-0.20299724,0.43198976,-7.690211,-1.8153707,8.180687
-0.066599034,0.5690447,0.029384062,0.90547204,10.925656,5.4713206
-1.0379748,0.0,0.0,-4.027744,0.0,0.0
-0.018001193,-0.31181785,-0.31767294,-0.9803524,8.081799,5.7736855
-0.86179173,0.0,0.0,1.7203474,0.0,0.0
-0.13073185,-1.2461523,0.0,1.6969936,5.25635,0.0
-1.481543,0.0,0.0,-0.22292173,0.0,0.0
-0.46299458,0.5714151,0.0,0.29413134,3.698089,0.0
-1.4736423,0.0,0.0,0.0,0.0,0.0
0.24032712,-0.20308924,0.41098753,3.446899,-1.4274927,-4.957261
-0.0784546,0.504685,0.02880384,-7.689624,-4.826442,5.10707
-0.9771484,0.0,0.0,2.274167,0.0,0.0
-0.017750863,-0.34811002,-0.32001418,-4.1842794,-4.0207996,6.6584506
-0.775081,0.0,0.0,-0.2561742,0.0,0.0
-0.12918948,-1.2177656,0.0,2.3938062,-2.7357697,0.0
-1.4733433,0.0,0.0,-2.1736443,0.0,0.0
-0.48566967,0.60200125,0.0,2.4273102,0.07707977,0.0
-1.4512914,0.0,0.0,0.0,0.0,0.0
0.27596155,-0.13929154,0.38016364,5.125285,-2.1719031,1.124486
-0.092224225,0.48009163,0.010663265,2.2307005,1.6335721,13.021482
-0.8421766,0.0,0.0,1.1640865,0.0,0.0
0.001395572,-0.43736008,-0.40929624,-6.204185,-8.225084,-7.0689807
-0.782994,0.0,0.0,-1.922599,0.0,0.0
-0.14426939,-1.2539479,0.0,-5.507786,2.586377,0.0
-1.460488,0.0,0.0,-2.0371156,0.0,0.0
-0.5171996,0.6104257,0.0,-0.28803086,0.31867087,0.0
-1.4534962,0.0,0.0,0.0,0.0,0.0
0.25088167,-0.08498166,0.363226,2.333896,-0.37947762,1.019159
