Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 1 - Component 4,Node 1 - Component 5,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 2 - Component 4,Node 2 - Component 5,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 3 - Component 4,Node 3 - Component 5,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 4 - Component 4,Node 4 - Component 5,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 5 - Component 4,Node 5 - Component 5,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3,Node 6 - Component 4,Node 6 - Component 5,Node 7 - Component 0,Node 7 - Component 1,Node 7 - Component 2,Node 7 - Component 3,Node 7 - Component 4,Node 7 - Component 5,Node 8 - Component 0,Node 8 - Component 1,Node 8 - Component 2,Node 8 - Component 3,Node 8 - Component 4,Node 8 - Component 5
0.060996573,-0.19856663,0.43004057,-5.8662863,-3.431061,0.3585918,-0.4600068,-0.53680795,-0.02196326,3.177596,6.206271,0.43486983,-0.82110506,0.0,0.0,-4.0067415,0.0,0.0,-0.08406287,-0.61651504,-0.3342932,0.8467345,0.6735588,-4.661263,-1.3934897,0.0,0.0,-1.5997272,0.0,0.0,-0.35104206,-0.73500633,0.0,5.075236,-5.541055,0.0,-1.4436923,0.0,0.0,-0.25796783,0.0,0.0,-0.71655476,0.7197802,0.0,-2.1218882,-1.1426353,0.0,-1.5840247,0.0,0.0,0.0,0.0,0.0
0.08823143,-0.27387983,0.38013947,-4.1880665,-3.0513945,0.4528528,-0.45344296,-0.51917547,0.07733401,-0.17866486,6.7920294,4.6644583,-0.78058696,0.0,0.0,-4.5999317,0.0,0.0,-0.14924301,-0.6069174,-0.3242797,0.4671144,0.7303709,-5.562727,-1.4706973,0.0,0.0,-1.8665879,0.0,0.0,-0.37755415,-0.70353526,0.0,-0.18220095,-1.051997,0.0,-1.485578,0.0,0.0,1.473085,0.0,0.0,-0.7054472,0.6782597,0.0,-3.3361702,0.07829129,0.0,-1.5900615,0.0,0.0,0.0,0.0,0.0
0.018854622,-0.3291825,0.37773752,-3.4517791,1.1605572,0.32246214,-0.44749972,-0.44407263,0.10265032,7.3524656,-1.6469449,-1.8933492,-0.76791126,0.0,0.0,-5.685587,0.0,0.0,-0.22891594,-0.6741025,-0.23565997,-6.0672884,8.631711,-1.2261175,-1.513872,0.0,0.0,-2.9147942,0.0,0.0,-0.4132656,-0.69882965,0.0,1.1380606,2.4218247,0.0,-1.4713514,0.0,0.0,0.7472141,0.0,0.0,-0.6879472,0.6261524,0.0,-3.502105,0.2728043,0.0,-1.5869238,0.0,0.0,0.0,0.0,0.0
0.009686893,-0.40470245,0.34688133,-5.7778273,-3.7758775,1.6922843,-0.4332676,-0.4019594,0.14129153,0.95129704,4.911448,3.7301364,-0.74470806,0.0,0.0,-5.4486537,0.0,0.0,-0.311383,-0.6898038,-0.16063555,0.83757746,3.0205054,-3.3270292,-1.5625957,0.0,0.0,-2.5946257,0.0,0.0,-0.4537102,-0.6646186,0.0,2.6953146,5.0289297,0.0,-1.4144138,0.0,0.0,0.49463788,0.0,0.0,-0.67978936,0.5961625,0.0,-1.1189548,3.8434403,0.0,-1.5466682,0.0,0.0,0.0,0.0,0.0
0.02406773,-0.39943713,0.3238503,3.553041,-0.18563533,4.543861,-0.3785955,-0.36379796,0.071537286,3.904056,-10.033755,-7.005287,-0.7842921,0.0,0.0,6.1605177,0.0,0.0,-0.2776648,-0.6891368,-0.2293323,-0.38787282,-8.513565,-2.251547,-1.6037441,0.0,0.0,-1.9180149,0.0,0.0,-0.486059,-0.6450207,0.0,0.6267597,-0.9786612,0.0,-1.3901464,0.0,0.0,0.50564474,0.0,0.0,-0.6727302,0.58669037,0.0,-0.27845132,-0.4133823,0.0,-1.528895,0.0,0.0,0.0,0.0,0.0
0.018858632,-0.40806502,0.33571222,-2.9887998,1.2380531,-6.9810085,-0.41632625,-0.41206273,0.09367645,-6.9380727,9.041802,4.3728023,-0.7870596,0.0,0.0,-3.5694034,0.0,0.0,-0.27378258,-0.69518304,-0.20283222,-0.326539,8.474629,3.467127,-1.589153,0.0,0.0,-1.4012282,0.0,0.0,-0.51123214,-0.6577641,0.0,-1.8419206,2.4930837,0.0,-1.3725735,0.0,0.0,0.7465835,0.0,0.0,-0.66304356,0.5825771,0.0,-0.24500397,-2.5311542,0.0,-1.5514711,0.0,0.0,0.0,0.0,0.0
0.0022205212,-0.4454887,0.3306943,-2.36489,-0.9963992,1.914154,-0.43655327,-0.41594532,0.21947879,3.375249,8.702031,12.517505,-0.6612127,0.0,0.0,-6.479763,0.0,0.0,-0.36253902,-0.69668,-0.08851621,0.39884734,6.519152,1.03178,-1.5628897,0.0,0.0,-0.3600463,0.0,0.0,-0.52527803,-0.67704666,0.0,-0.6986108,1.0546533,0.0,-1.3484441,0.0,0.0,1.1956387,0.0,0.0,-0.6493612,0.5779574,0.0,0.33284402,-1.3752283,0.0,-1.5953361,0.0,0.0,0.0,0.0,0.0
-0.051797714,-0.4828498,0.3609662,-1.9363546,4.1907625,-1.7428246,-0.4418014,-0.34330502,0.3353558,5.6514654,6.038929,5.18782,-0.527331,0.0,0.0,-4.721292,0.0,0.0,-0.4735964,-0.72641766,0.075053304,-1.5215858,11.607964,6.925605,-1.5033917,0.0,0.0,0.5338389,0.0,0.0,-0.5268815,-0.6792151,0.0,0.5062457,1.4572076,0.0,-1.3295972,0.0,0.0,0.6735587,0.0,0.0,-0.6358675,0.5909936,0.0,1.5355201,0.21402448,0.0,-1.6012663,0.0,0.0,0.0,0.0,0.0
-0.116318084,-0.44924688,0.40982634,4.2419558,2.5795457,1.9777526,-0.4230228,-0.24706237,0.31927928,5.9236803,-5.1225038,0.05578813,-0.49987096,0.0,0.0,0.090631045,0.0,0.0,-0.5002296,-0.78567076,0.17072831,-5.452009,3.3797934,2.1010048,-1.4406099,0.0,0.0,-0.5634089,0.0,0.0,-0.5267747,-0.6910769,0.0,-1.5912676,2.4103508,0.0,-1.3008785,0.0,0.0,-0.4867288,0.0,0.0,-0.6367502,0.6162195,0.0,1.2863237,0.49491715,0.0,-1.5951651,0.0,0.0,0.0,0.0,0.0
-0.15675005,-0.39517817,0.39870542,3.4523063,-2.571809,4.6655507,-0.37033334,-0.20198853,0.2939963,1.9691786,0.56519014,10.8272,-0.40965518,0.0,0.0,1.3701108,0.0,0.0,-0.4813684,-0.81973803,0.15622965,-0.94332623,-3.0125494,-1.3137704,-1.4428434,0.0,0.0,-1.6699293,0.0,0.0,-0.54358363,-0.7312978,0.0,-3.534816,2.0543327,0.0,-1.2667162,0.0,0.0,0.28682446,0.0,0.0,-0.63779587,0.6305325,0.0,0.25020832,1.8147422,0.0,-1.5700854,0.0,0.0,0.0,0.0,0.0
-0.18082947,-0.354508,0.4030355,2.2003748,2.1490986,0.22218823,-0.3389672,-0.13261884,0.32183334,6.240545,2.7921748,13.609262,-0.22579613,0.0,0.0,3.1267962,0.0,0.0,-0.44782096,-0.84223133,0.14831187,-1.9085383,0.67201126,1.0919257,-1.439201,0.0,0.0,-0.6676847,0.0,0.0,-0.55883956,-0.7458359,0.0,0.8798951,1.2340004,0.0,-1.2377563,0.0,0.0,-0.35532415,0.0,0.0,-0.63864905,0.64095813,0.0,1.020943,1.1753924,0.0,-1.5514971,0.0,0.0,0.0,0.0,0.0
-0.19972126,-0.3620605,0.42729065,-2.516834,1.18915,-1.5320832,-0.35653806,-0.10735153,0.35666,-0.68235165,1.2266792,1.3655584,-0.114461854,0.0,0.0,-0.4793938,0.0,0.0,-0.44056246,-0.87326485,0.19160865,-1.9059997,3.5550933,2.6396103,-1.4107679,0.0,0.0,-0.90303946,0.0,0.0,-0.5721915,-0.7004892,0.0,4.613564,-2.5682766,0.0,-1.2561277,0.0,0.0,-0.13153599,0.0,0.0,-0.6425748,0.62225646,0.0,-2.2208643,-2.6800895,0.0,-1.5823263,0.0,0.0,0.0,0.0,0.0
-0.13256948,-0.38332266,0.41687614,-0.80534226,-1.7230167,1.5669708,-0.35156,-0.13534015,0.36148426,-1.8299941,-0.07564299,0.90516484,-0.09652703,0.0,0.0,5.961104,0.0,0.0,-0.36545318,-0.8687454,0.11090457,0.6820793,-8.593899,-4.9919057,-1.4368979,0.0,0.0,1.0389731,0.0,0.0,-0.5679586,-0.603363,0.0,7.9917374,-6.0474677,0.0,-1.3226848,0.0,0.0,-0.1190614,0.0,0.0,-0.6436614,0.62324136,0.0,1.415722,1.1315109,0.0,-1.5847757,0.0,0.0,0.0,0.0,0.0
-0.091910504,-0.37124145,0.3513352,1.8009629,-6.036412,6.0698886,-0.28624648,-0.17277479,0.32755473,-3.4496615,-3.5665872,2.3590975,-0.07645964,0.0,0.0,-0.6321921,0.0,0.0,-0.3431222,-0.89312464,-0.01424964,-2.6152744,-8.977835,-10.433056,-1.5574577,0.0,0.0,-2.3491466,0.0,0.0,-0.5830619,-0.5586934,0.0,-0.3027535,-2.6769023,0.0,-1.3787668,0.0,0.0,-0.27386516,0.0,0.0,-0.6470487,0.618383,0.0,-1.4868461,0.27892262,0.0,-1.5755303,0.0,0.0,0.0,0.0,0.0
-0.11617335,-0.32474482,0.25477973,3.3601277,-6.388414,6.3801403,-0.18385881,-0.21619211,0.2540679,-2.726562,-3.635575,3.858082,-0.042133756,0.0,0.0,0.52912444,0.0,0.0,-0.33968896,-0.94689953,-0.18521674,-3.3658714,-11.750262,-14.098217,-1.7466971,0.0,0.0,-4.0749574,0.0,0.0,-0.6335673,-0.60238713,0.0,-4.4361596,-0.17600368,0.0,-1.3947971,0.0,0.0,-0.70332986,0.0,0.0,-0.653249,0.59331316,0.0,-1.150577,0.09182232,0.0,-1.5730921,0.0,0.0,0.0,0.0,0.0
-0.1498848,-0.3247818,0.23019359,-2.0397441,1.3128613,-4.6907763,-0.1893529,-0.31601942,0.2737275,-7.8041515,3.7707584,-0.52989846,-0.008767021,0.0,0.0,-4.538693,0.0,0.0,-0.39144033,-0.9885127,-0.19221151,-1.9895878,5.0773973,-5.65934,-1.8912113,0.0,0.0,-2.2037013,0.0,0.0,-0.6767932,-0.67396617,0.0,-5.117337,4.6373596,0.0,-1.3572042,0.0,0.0,0.09140364,0.0,0.0,-0.65659577,0.5840832,0.0,-0.48690543,-0.05911445,0.0,-1.5727942,0.0,0.0,0.0,0.0,0.0
-0.1605956,-0.33269835,0.23536254,-0.0717125,-0.39134702,-1.9064027,-0.23625799,-0.4103543,0.30200797,-5.289981,0.953083,-0.42770064,-0.016224863,0.0,0.0,2.8995109,0.0,0.0,-0.37225172,-1.00353,-0.22300288,-0.10415756,-4.7102633,-4.5737333,-1.964253,0.0,0.0,-3.3811355,0.0,0.0,-0.7178374,-0.75087345,0.0,-5.0624013,-1.2030119,0.0,-1.3351427,0.0,0.0,0.82322985,0.0,0.0,-0.6497562,0.5719395,0.0,-1.3690953,-0.01714722,0.0,-1.5734477,0.0,0.0,0.0,0.0,0.0
-0.16596553,-0.31000397,0.22815809,2.399973,-0.60065514,-0.5568045,-0.25371996,-0.46809992,0.28673092,-2.8521795,-2.2267563,-4.5776486,-0.066232085,0.0,0.0,4.230859,0.0,0.0,-0.30903077,-0.9961773,-0.32014582,0.97827333,-6.859696,-6.9759865,-2.0517821,0.0,0.0,-3.7078714,0.0,0.0,-0.7697784,-0.8195395,0.0,-4.379517,-2.7767692,0.0,-1.3702073,0.0,0.0,0.6744966,0.0,0.0,-0.638753,0.55969745,0.0,-0.5796707,0.22155286,0.0,-1.5719752,0.0,0.0,0.0,0.0,0.0
-0.16411053,-0.2923173,0.21362033,0.253054,-1.1125079,2.6792178,-0.22507545,-0.44406182,0.21490365,2.723176,-6.794596,-11.394882,-0.18627146,0.0,0.0,-3.213721,0.0,0.0,-0.32468498,-1.0083517,-0.35652262,-1.5995322,-0.6264365,-5.527009,-2.1456966,0.0,0.0,-2.2568877,0.0,0.0,-0.8133815,-0.8513054,0.0,-0.65688056,-4.12401,0.0,-1.4254948,0.0,0.0,0.40998787,0.0,0.0,-0.6316385,0.5588859,0.0,0.2926959,0.8955898,0.0,-1.563051,0.0,0.0,0.0,0.0,0.0
-0.12564425,-0.39656082,0.22829631,-9.494019,2.273075,-8.427706,-0.30368552,-0.5068257,0.34102005,-4.368962,16.449657,15.532303,-0.123272814,0.0,0.0,-5.428698,0.0,0.0,-0.41610834,-0.9420873,-0.24196534,6.9303093,9.859259,0.028641744,-2.1817143,0.0,0.0,-0.86142683,0.0,0.0,-0.83518094,-0.8612569,0.0,-0.9071117,-7.92363,0.0,-1.5239629,0.0,0.0,2.1346917,0.0,0.0,-0.60741013,0.51447564,0.0,-3.724572,-1.2989593,0.0,-1.5818216,0.0,0.0,0.0,0.0,0.0
-0.08098697,-0.4788055,0.24922754,-3.4118583,0.7530875,-3.651142,-0.37379608,-0.5128432,0.44199884,0.0072939317,1.1321992,-6.791575,-0.07928612,0.0,0.0,-0.7245481,0.0,0.0,-0.4490874,-0.8798729,-0.15497562,2.6439934,4.0773964,0.5090175,-2.1794817,0.0,0.0,-0.8663858,0.0,0.0,-0.8483002,-0.8628893,0.0,0.3749385,-2.0912685,0.0,-1.5939435,0.0,0.0,0.4534147,0.0,0.0,-0.59127885,0.5006104,0.0,0.5650544,2.8392868,0.0,-1.555733,0.0,0.0,0.0,0.0,0.0
-0.05989622,-0.48371652,0.23828648,2.1449063,-1.589295,5.006077,-0.34456056,-0.43868846,0.43536234,7.263768,-1.2638648,1.1789722,-0.111470744,0.0,0.0,0.044776957,0.0,0.0,-0.45291865,-0.8522375,-0.13004024,1.0073246,0.21749799,-0.4020596,-2.1808922,0.0,0.0,-3.3030503,0.0,0.0,-0.88064504,-0.8820257,0.0,-2.5097997,0.13528635,0.0,-1.6049628,0.0,0.0,-1.0925112,0.0,0.0,-0.5968841,0.49673823,0.0,-0.77290684,-2.7186868,0.0,-1.5637012,0.0,0.0,0.0,0.0,0.0
-0.057335615,-0.42309994,0.22548719,5.172166,-0.19931366,1.0825058,-0.3084782,-0.40674517,0.41540438,-0.52953005,-1.3001989,7.3863945,-0.050497625,0.0,0.0,0.22177656,0.0,0.0,-0.45041445,-0.8764167,-0.12640856,-3.3216417,0.5941821,0.010713787,-2.1833112,0.0,0.0,-1.0815781,0.0,0.0,-0.9125455,-0.90372527,0.0,-0.025708634,3.5148954,0.0,-1.5663701,0.0,0.0,-1.6531706,0.0,0.0,-0.618108,0.5148929,0.0,2.8551025,-0.8143644,0.0,-1.5932024,0.0,0.0,0.0,0.0,0.0
-0.062608264,-0.28919673,0.2145865,10.900292,-1.0498426,4.638183,-0.2588496,-0.43524265,0.31299168,-3.4735,-10.521095,1.3520013,0.011643696,0.0,0.0,0.6222688,0.0,0.0,-0.4373261,-0.96251285,-0.16111268,-7.787721,-3.548918,-0.8445971,-2.1907253,0.0,0.0,0.22352289,0.0,0.0,-0.91861933,-0.87986225,0.0,2.835248,1.7418311,0.0,-1.5314322,0.0,0.0,-3.079588,0.0,0.0,-0.65559703,0.5835038,0.0,5.52062,0.18985237,0.0,-1.5966815,0.0,0.0,0.0,0.0,0.0
-0.10848039,-0.1811468,0.20531324,3.4455042,-0.6422107,5.051254,-0.17780235,-0.41013792,0.16279352,3.037141,-8.314462,-0.3431696,0.015881153,0.0,0.0,-0.44734263,0.0,0.0,-0.44656032,-1.0689341,-0.19008939,-5.3053055,-1.9486454,-1.4493593,-2.2072983,0.0,0.0,-0.4528448,0.0,0.0,-0.92234546,-0.85711884,0.0,0.6833305,0.07970176,0.0,-1.5197973,0.0,0.0,-0.5578514,0.0,0.0,-0.6816139,0.6300003,0.0,0.87202895,0.26950902,0.0,-1.5921934,0.0,0.0,0.0,0.0,0.0
-0.10981826,-0.14652492,0.2147573,1.19281,1.2614325,1.2133532,-0.13443105,-0.32233855,0.061468594,7.648048,-5.0827355,-0.60620034,0.007978731,0.0,0.0,8.647741,0.0,0.0,-0.35014355,-1.1070383,-0.29640996,-0.7712373,-8.303727,-0.8067968,-2.2242823,0.0,0.0,0.793657,0.0,0.0,-0.9170134,-0.8470446,0.0,0.78857666,3.077554,0.0,-1.4923298,0.0,0.0,-0.40392777,0.0,0.0,-0.68798953,0.6429855,0.0,0.7456303,0.25299,0.0,-1.5882633,0.0,0.0,0.0,0.0,0.0
-0.12156512,-0.19211513,0.23645319,-4.10346,1.6546081,-0.8902347,-0.13879189,-0.20927505,0.048641235,7.0627885,0.58615714,-0.48562333,-6.6898137e-06,0.0,0.0,-5.4281116,0.0,0.0,-0.39001194,-1.1143643,-0.23106824,-0.10036777,7.9142885,0.73209035,-2.220784,0.0,0.0,0.66926515,0.0,0.0,-0.9054341,-0.844259,0.0,-0.031821158,3.4205146,0.0,-1.431064,0.0,0.0,0.6288018,0.0,0.0,-0.6839228,0.6258483,0.0,-1.8427373,0.10288684,0.0,-1.5855433,0.0,0.0,0.0,0.0,0.0
-0.071485944,-0.22033486,0.21981557,-1.1212072,-2.7639573,2.7165422,-0.11958302,-0.21801785,0.017869724,-2.819038,-3.563509,-8.862724,-0.07188247,0.0,0.0,6.205867,0.0,0.0,-0.3146801,-1.0628258,-0.32728955,5.614084,-9.990085,-2.6683557,-2.2408066,0.0,0.0,1.8713797,0.0,0.0,-0.8855068,-0.82655674,0.0,2.173117,2.4268339,0.0,-1.3900286,0.0,0.0,-0.7659609,0.0,0.0,-0.68701047,0.6177722,0.0,0.03143109,0.08082846,0.0,-1.5842917,0.0,0.0,0.0,0.0,0.0
-0.02196841,-0.30463505,0.19956578,-7.2081127,-0.6017743,-1.9346453,-0.1198582,-0.22351363,0.039288983,0.10580138,3.82258,-9.807239,-0.2061474,0.0,0.0,-4.37751,0.0,0.0,-0.35916042,-0.9830552,-0.27707833,5.8847055,7.7016597,0.72210944,-2.249136,0.0,0.0,1.4393805,0.0,0.0,-0.858673,-0.7667514,0.0,5.028506,-1.4665085,0.0,-1.3953389,0.0,0.0,-0.37581778,0.0,0.0,-0.6932575,0.59281623,0.0,-2.1901212,0.16258352,0.0,-1.582359,0.0,0.0,0.0,0.0,0.0
-0.005795956,-0.36990494,0.19105634,-3.2038314,-0.6331997,-0.84059525,-0.137307,-0.1920425,0.038493272,2.634449,-1.7512321,-14.530191,-0.39960343,0.0,0.0,0.6709616,0.0,0.0,-0.36827743,-0.937773,-0.22413862,1.2052786,2.091599,1.0532608,-2.2367375,0.0,0.0,-1.4411224,0.0,0.0,-0.8613507,-0.72717816,0.0,1.1437154,2.5718021,0.0,-1.3805774,0.0,0.0,-0.19176468,0.0,0.0,-0.69766086,0.56310856,0.0,-2.1093228,-0.11410775,0.0,-1.5825143,0.0,0.0,0.0,0.0,0.0
0.04574405,-0.41919747,0.18303733,-2.8429337,-0.41920483,-4.6763334,-0.18738614,-0.25104618,0.035353255,-5.9863253,0.43676534,-10.819669,-0.58376914,0.0,0.0,6.865454,0.0,0.0,-0.29067934,-0.8929152,-0.23726712,3.3812943,-1.5208714,4.8809013,-2.191802,0.0,0.0,0.018629918,0.0,0.0,-0.8682544,-0.676786,0.0,4.7833085,-0.30327782,0.0,-1.3696414,0.0,0.0,-0.68996584,0.0,0.0,-0.7043029,0.5454124,0.0,-0.3126254,0.020487519,0.0,-1.583285,0.0,0.0,0.0,0.0,0.0
0.092112646,-0.5021918,0.20743723,-6.3561063,2.475258,-9.493474,-0.29984698,-0.3135665,0.14204651,-3.5571485,11.290041,-0.89842963,-0.66208404,0.0,0.0,-3.8969634,0.0,0.0,-0.31146312,-0.85153556,-0.078164086,3.2430265,15.438138,11.281522,-2.0656674,0.0,0.0,-0.8898031,0.0,0.0,-0.87086266,-0.59520394,0.0,4.537739,-3.676163,0.0,-1.4019667,0.0,0.0,-0.51393324,0.0,0.0,-0.7123667,0.55700374,0.0,0.81279355,2.806898,0.0,-1.5490191,0.0,0.0,0.0,0.0,0.0
0.083502665,-0.45768148,0.2134446,7.430099,-0.7289217,3.7125027,-0.3135668,-0.29562232,0.14106464,3.0643156,-5.4032264,-6.799886,-0.7387544,0.0,0.0,4.931421,0.0,0.0,-0.2646899,-0.8470856,-0.072381906,-1.5219083,-6.709606,3.4542515,-1.9651294,0.0,0.0,-2.1998787,0.0,0.0,-0.8969377,-0.6021058,0.0,-3.3787773,1.5940315,0.0,-1.4050945,0.0,0.0,-1.1039389,0.0,0.0,-0.730053,0.56805336,0.0,0.67601264,-3.515914,0.0,-1.5725471,0.0,0.0,0.0,0.0,0.0
0.018014932,-0.45843536,0.2258189,-3.5383902,1.7020164,-0.70389193,-0.30349055,-0.21509778,0.19112438,6.499584,7.85877,2.9440253,-0.7532435,0.0,0.0,-3.5871882,0.0,0.0,-0.2981714,-0.8534582,0.021736246,1.0259367,11.662847,11.539893,-1.8451952,0.0,0.0,-3.371908,0.0,0.0,-0.9397974,-0.63794965,0.0,-2.0407374,-3.2110925,0.0,-1.4241474,0.0,0.0,0.97821045,0.0,0.0,-0.7257891,0.5518671,0.0,-1.8695825,-0.3827126,0.0,-1.5968751,0.0,0.0,0.0,0.0,0.0
-0.013214261,-0.4962093,0.2519056,-1.5179483,2.0604293,-1.8070716,-0.32478043,-0.1547422,0.29261354,2.94854,6.064798,4.6692076,-0.6980743,0.0,0.0,1.829662,0.0,0.0,-0.2921035,-0.8169206,0.13894288,2.6084278,6.4766254,8.099128,-1.6986467,0.0,0.0,-1.0854834,0.0,0.0,-0.97390944,-0.6699955,0.0,-1.4602256,2.2988486,0.0,-1.4246888,0.0,0.0,0.6462837,0.0,0.0,-0.7109726,0.535597,0.0,-0.27442166,0.46522614,0.0,-1.5923237,0.0,0.0,0.0,0.0,0.0
-0.04355718,-0.4722282,0.2907061,3.0457017,2.7578046,2.7169538,-0.2988398,-0.038144913,0.2337005,9.387341,-10.106221,-10.076612,-0.7574437,0.0,0.0,0.3811716,0.0,0.0,-0.2788897,-0.86208606,0.2129817,-6.108308,3.7951205,3.9021044,-1.6108005,0.0,0.0,-0.38643596,0.0,0.0,-0.985418,-0.65789765,0.0,2.6116354,1.8469684,0.0,-1.3949953,0.0,0.0,-0.57605404,0.0,0.0,-0.71503115,0.54805297,0.0,2.0948722,3.3316755,0.0,-1.5715381,0.0,0.0,0.0,0.0,0.0
-0.028330417,-0.459495,0.29590052,-0.518367,-1.1339765,1.6367497,-0.27021986,0.036985554,0.1120244,2.703416,-7.392061,-8.612824,-0.8912489,0.0,0.0,-1.9307244,0.0,0.0,-0.29173142,-0.92502755,0.26405394,-3.3621237,3.2771785,-0.11561946,-1.5844269,0.0,0.0,0.27818295,0.0,0.0,-0.98456365,-0.5744064,0.0,7.7875457,-6.044416,0.0,-1.4276361,0.0,0.0,-0.04735882,0.0,0.0,-0.7195029,0.5582517,0.0,-0.5751709,-1.7951336,0.0,-1.5643291,0.0,0.0,0.0,0.0,0.0
0.034772366,-0.45280564,0.25503725,1.1122749,-3.5629685,4.527209,-0.22150756,0.057578493,0.018539002,1.4831706,-5.242995,-3.4526029,-0.9767691,0.0,0.0,4.5344834,0.0,0.0,-0.24106883,-0.91788894,0.2059536,1.9930341,-6.6954026,-1.9673861,-1.6039753,0.0,0.0,0.1565537,0.0,0.0,-0.98047477,-0.50858945,0.0,1.9489229,-2.3917735,0.0,-1.4872613,0.0,0.0,0.7245733,0.0,0.0,-0.7123891,0.54715574,0.0,-0.38459936,-0.677088,0.0,-1.5922085,0.0,0.0,0.0,0.0,0.0
0.1010828,-0.4240221,0.18655674,2.5254815,-5.1800785,6.1227927,-0.1390764,0.07094601,-0.058664843,0.5872379,-4.9527626,0.6199291,-0.9972017,0.0,0.0,2.667311,0.0,0.0,-0.18852732,-0.89247376,0.08316035,1.5629858,-9.134651,-3.4737659,-1.6468558,0.0,0.0,-0.44648883,0.0,0.0,-0.98294973,-0.5004148,0.0,-0.5772105,-1.6358345,0.0,-1.5158578,0.0,0.0,0.5946161,0.0,0.0,-0.7036237,0.54282457,0.0,0.029541098,0.23168996,0.0,-1.5937355,0.0,0.0,0.0,0.0,0.0
0.12672557,-0.43862963,0.14131817,-2.3546088,-1.2154869,0.68035966,-0.08988358,0.04445168,-0.03899485,-4.1025248,5.1752005,10.01877,-0.9104457,0.0,0.0,-7.765722,0.0,0.0,-0.2639635,-0.89961094,0.10597327,-0.8411757,6.566237,0.118896775,-1.6646023,0.0,0.0,-0.37582624,0.0,0.0,-0.9968933,-0.52818394,0.0,-1.7888021,-3.9580793,0.0,-1.5587517,0.0,0.0,1.4600774,0.0,0.0,-0.68590033,0.53397596,0.0,-0.18833123,0.3318248,0.0,-1.5892599,0.0,0.0,0.0,0.0,0.0
0.15014572,-0.46320948,0.18411544,-1.2626536,5.37994,-6.015121,-0.1412537,0.009174675,0.047108598,-0.78004724,6.751191,11.27338,-0.7555213,0.0,0.0,0.23862293,0.0,0.0,-0.3044291,-0.90396255,0.21423197,0.21935627,8.375685,7.344066,-1.6042764,0.0,0.0,0.4504854,0.0,0.0,-0.992891,-0.5519233,0.0,-1.26865,0.47046238,0.0,-1.5803818,0.0,0.0,1.3291202,0.0,0.0,-0.6641802,0.5460816,0.0,1.461845,0.3254517,0.0,-1.5840685,0.0,0.0,0.0,0.0,0.0
0.18685248,-0.41827607,0.23353246,4.636061,1.7605469,-0.34383306,-0.18263537,0.032812886,0.05100228,3.428914,-3.35159,1.7255112,-0.6668575,0.0,0.0,9.71963,0.0,0.0,-0.18553978,-0.8904199,0.16087215,0.82153606,-8.401819,3.779296,-1.5300127,0.0,0.0,-0.5761262,0.0,0.0,-0.9946516,-0.59267175,0.0,-3.1272974,0.88493943,0.0,-1.5617313,0.0,0.0,0.94832,0.0,0.0,-0.6492172,0.5801877,0.0,2.4146771,0.25675648,0.0,-1.5796335,0.0,0.0,0.0,0.0,0.0
0.2188263,-0.4011735,0.23437312,-0.07044369,-0.7539958,2.0914555,-0.16226532,0.08232479,0.09023695,2.975678,6.0486617,13.108925,-0.5455101,0.0,0.0,-0.28420895,0.0,0.0,-0.15207878,-0.8824293,0.13338955,0.49195147,0.15135242,1.2154002,-1.4908857,0.0,0.0,-1.4179311,0.0,0.0,-1.0103664,-0.62158513,0.0,-2.1381001,-1.2960348,0.0,-1.5905633,0.0,0.0,0.6703331,0.0,0.0,-0.63512063,0.60498214,0.0,1.0151308,-0.0986439,0.0,-1.5701421,0.0,0.0,0.0,0.0,0.0
0.20520964,-0.3674417,0.22052719,3.232532,-1.1303986,2.866061,-0.12822823,0.11766384,0.09015399,1.6431059,-3.4815156,2.2445018,-0.44348687,0.0,0.0,-0.6475344,0.0,0.0,-0.14193994,-0.9097703,0.08372001,-3.3419538,-4.0380387,-1.4176282,-1.4954685,0.0,0.0,-3.2039347,0.0,0.0,-1.0495013,-0.6870409,0.0,-5.5623965,2.5891376,0.0,-1.573405,0.0,0.0,0.85825837,0.0,0.0,-0.6239004,0.5964632,0.0,-1.3786719,-0.16346365,0.0,-1.5760678,0.0,0.0,0.0,0.0,0.0
