Node 0 - Component 0,Node 0 - Component 1,Node 0 - Component 2,Node 0 - Component 3,Node 0 - Component 4,Node 0 - Component 5,Node 1 - Component 0,Node 1 - Component 1,Node 1 - Component 2,Node 1 - Component 3,Node 1 - Component 4,Node 1 - Component 5,Node 2 - Component 0,Node 2 - Component 1,Node 2 - Component 2,Node 2 - Component 3,Node 2 - Component 4,Node 2 - Component 5,Node 3 - Component 0,Node 3 - Component 1,Node 3 - Component 2,Node 3 - Component 3,Node 3 - Component 4,Node 3 - Component 5,Node 4 - Component 0,Node 4 - Component 1,Node 4 - Component 2,Node 4 - Component 3,Node 4 - Component 4,Node 4 - Component 5,Node 5 - Component 0,Node 5 - Component 1,Node 5 - Component 2,Node 5 - Component 3,Node 5 - Component 4,Node 5 - Component 5,Node 6 - Component 0,Node 6 - Component 1,Node 6 - Component 2,Node 6 - Component 3,Node 6 - Component 4,Node 6 - Component 5,Node 7 - Component 0,Node 7 - Component 1,Node 7 - Component 2,Node 7 - Component 3,Node 7 - Component 4,Node 7 - Component 5,Node 8 - Component 0,Node 8 - Component 1,Node 8 - Component 2,Node 8 - Component 3,Node 8 - Component 4,Node 8 - Component 5,Global 0,Global 1,Global 2,Global 3,Global 4,Global 5,Global 6,Global 7,Global 8,Global 9,Global 10,Global 11
0.6171413,-0.2680726,0.60275376,2.7247634,-2.6245308,-0.343772,-0.09451742,0.23677967,-0.20156173,-2.5538025,-2.1298094,0.88662297,-1.5189648,0.0,0.0,0.1906396,0.0,0.0,0.100488104,-0.68520653,0.39864078,0.29582927,-1.9566354,12.297586,-1.2802553,0.0,0.0,-0.06610792,0.0,0.0,-0.05539713,-1.2671103,0.0,-0.72008324,-1.7852079,0.0,-1.5074164,0.0,0.0,-1.8125699,0.0,0.0,-0.58550984,0.69106096,0.0,0.90189487,0.1469626,0.0,-1.5913669,0.0,0.0,0.0,0.0,0.0,0.117338575,0.58345413,0.17097902,-0.7348785,0.30050132,-0.45830235,-0.14083101,0.15893006,1.0782447,-0.7826717,0.8832778,1.6191201
0.64073104,-0.25014016,0.56506944,0.44902593,-2.488311,0.18562762,-0.09509561,0.1978903,-0.22205423,-1.7269669,-1.1976793,1.2143786,-1.5111947,0.0,0.0,-0.12491081,0.0,0.0,0.100331634,-0.6709958,0.38339293,1.3938342,-0.34607223,14.209211,-1.0731411,0.0,0.0,3.661211,0.0,0.0,-0.023626603,-1.2682217,0.0,0.46335155,-0.16643418,0.0,-1.5204762,0.0,0.0,-0.6591834,0.0,0.0,-0.6014668,0.6955097,0.0,-0.26367012,0.23853004,0.0,-1.5881007,0.0,0.0,0.0,0.0,0.0,0.11920363,0.58051836,0.17112114,-0.73525053,0.30516002,-0.4611838,-0.09979594,0.10167232,0.11532146,0.117318325,0.09568894,1.6088237
0.62097853,-0.20732847,0.5268416,4.308543,-2.632301,2.787074,-0.06963686,0.22047743,-0.27080438,3.381916,-4.490256,4.4584837,-1.4638591,0.0,0.0,-0.22278386,0.0,0.0,0.09744554,-0.66180974,0.34292248,0.6355252,-4.7616067,6.5101905,-0.92221373,0.0,0.0,4.0405593,0.0,0.0,0.032211255,-1.3081124,0.0,-4.65682,2.9617198,0.0,-1.4935046,0.0,0.0,-0.34097874,0.0,0.0,-0.6094908,0.67663693,0.0,-1.8751295,0.77053225,0.0,-1.5805236,0.0,0.0,0.0,0.0,0.0,0.11967541,0.57175213,0.1623664,-0.7403814,0.31396177,-0.48889604,0.03125682,-0.045124806,0.10628203,-1.2880938,3.318485,-3.0908558
0.60215896,-0.15097548,0.50897443,3.2952626,-0.38347957,-1.4352334,-0.06786303,0.22439909,-0.33658463,-2.021116,-4.1469703,6.126721,-1.384253,0.0,0.0,-0.13343237,0.0,0.0,0.09470551,-0.6827749,0.30019534,-2.807823,-1.3119029,9.625823,-0.8033168,0.0,0.0,4.9610577,0.0,0.0,0.099728525,-1.3519776,0.0,-1.7148389,-2.9022686,0.0,-1.4996638,0.0,0.0,-0.46190974,0.0,0.0,-0.6152693,0.6559773,0.0,-1.1025583,1.5161965,0.0,-1.5632709,0.0,0.0,0.0,0.0,0.0,0.12095457,0.5593335,0.14929993,-0.7478927,0.32482624,-0.4015019,0.02083758,0.182663,0.051544167,-0.74304265,2.555255,0.096372835
0.6064245,-0.17181204,0.49283385,-2.9605482,-1.1199502,0.14718902,-0.07160893,0.1846846,-0.31260574,-2.6931458,4.3552246,7.346392,-1.2782649,0.0,0.0,0.97620475,0.0,0.0,0.086694576,-0.6619436,0.35773522,4.9571424,5.669621,16.391832,-0.59834284,0.0,0.0,2.8312135,0.0,0.0,0.16898473,-1.3753242,0.0,-2.1788714,4.6939692,0.0,-1.4768776,0.0,0.0,0.87052196,0.0,0.0,-0.60597616,0.63190675,0.0,-1.7061332,0.54958653,0.0,-1.5413004,0.0,0.0,0.0,0.0,0.0,0.12183849,0.55824274,0.1371538,-0.7475871,0.33266723,-0.1260214,-0.15353172,-0.0028394533,0.038783055,0.7824745,1.3811107,0.5811165
0.6405359,-0.19030906,0.4675638,-0.9787609,-2.341559,2.9990478,-0.045548722,0.1354577,-0.2618413,-4.4909077,2.8185081,9.235229,-1.153689,0.0,0.0,0.21645705,0.0,0.0,0.09647796,-0.57841486,0.37010238,7.1858854,-3.4805808,0.056973767,-0.4831373,0.0,0.0,4.6452546,0.0,0.0,0.21616498,-1.4108431,0.0,-2.124232,2.7275388,0.0,-1.4244113,0.0,0.0,0.7151856,0.0,0.0,-0.5994146,0.5997334,0.0,-1.8954091,-3.3964646,0.0,-1.5897421,0.0,0.0,0.0,0.0,0.0,0.12133439,0.55306643,0.13018487,-0.7505439,0.33742154,-0.24538933,-0.07912827,-0.09059587,-0.48767626,-0.73960227,1.3291681,4.5392528
0.667228,-0.21113767,0.45000547,-1.9317087,-0.47594053,1.1329477,-0.017353427,0.08616062,-0.22174922,-2.927872,2.7051547,4.3098874,-1.0543821,0.0,0.0,-0.087201335,0.0,0.0,0.09685735,-0.50936943,0.35044783,3.092712,0.4118144,5.3050456,-0.44099274,0.0,0.0,6.3575306,0.0,0.0,0.3020293,-1.4413941,0.0,-1.7565321,1.0292126,0.0,-1.3974506,0.0,0.0,1.206393,0.0,0.0,-0.58405715,0.5750578,0.0,-1.5427017,-0.035864875,0.0,-1.6099722,0.0,0.0,0.0,0.0,0.0,0.12078426,0.5474904,0.11697308,-0.7548441,0.3417336,-0.06705691,0.01567053,-0.016280672,-0.74897945,0.24945498,2.3791854,-0.048932415
0.69208795,-0.27534515,0.4306747,-5.710529,-1.740669,2.9412947,0.016795147,0.043563955,-0.13937984,-2.3406427,7.481601,11.772919,-0.9314228,0.0,0.0,-2.6202765,0.0,0.0,0.07234926,-0.44250727,0.35044596,4.9090486,-0.6532824,-4.0312104,-0.43679494,0.0,0.0,6.659843,0.0,0.0,0.40385538,-1.4423463,0.0,1.1201155,-2.3625038,0.0,-1.4110993,0.0,0.0,2.865571,0.0,0.0,-0.5510895,0.5535052,0.0,-1.2792618,0.6148938,0.0,-1.6040949,0.0,0.0,0.0,0.0,0.0,0.12042672,0.5479246,0.099234104,-0.75631136,0.34340122,0.15658931,-0.14193775,-0.021860251,-1.5125412,1.0489075,1.525294,2.90782
0.7465181,-0.28007582,0.42457086,2.394197,-0.13687176,0.5329342,0.034027085,0.03446988,-0.12703763,0.45221817,-2.7074401,6.9720945,-0.8025023,0.0,0.0,2.134916,0.0,0.0,0.09126711,-0.39193836,0.24070188,1.1922287,-10.482513,-9.715142,-0.5501002,0.0,0.0,-0.24154264,0.0,0.0,0.44301143,-1.4403883,0.0,-0.14666222,-5.181221,0.0,-1.4700499,0.0,0.0,0.77669805,0.0,0.0,-0.5295418,0.5496753,0.0,0.0920526,0.5773146,0.0,-1.594805,0.0,0.0,0.0,0.0,0.0,0.122108564,0.545213,0.088726275,-0.7590125,0.34463087,-0.0644857,0.054212365,0.16036256,-0.24644798,-0.2974755,1.0931478,3.9628932
0.77822423,-0.23855232,0.39922225,2.602137,-2.8387547,2.7151814,0.06017883,0.07257797,-0.17928745,3.7791991,-3.389784,5.7156878,-0.7116488,0.0,0.0,0.22059001,0.0,0.0,0.105624534,-0.3944344,0.0785054,-0.60918534,-9.9536,-7.8930335,-0.6957778,0.0,0.0,5.1798544,0.0,0.0,0.47961336,-1.4711024,0.0,-3.1286159,2.398438,0.0,-1.4795555,0.0,0.0,0.53345346,0.0,0.0,-0.52145064,0.53720003,0.0,-1.4992619,0.42219588,0.0,-1.5872682,0.0,0.0,0.0,0.0,0.0,0.12542722,0.5436885,0.078263246,-0.7578806,0.3519867,-0.11762158,0.13056839,0.25313303,0.11985923,1.1489371,2.004536,0.35927883
0.7640151,-0.1881595,0.37437192,3.8168848,-0.93680924,1.3705949,0.09263204,0.1711737,-0.22728951,7.542127,-3.1761227,4.666451,-0.63220376,0.0,0.0,-0.17655952,0.0,0.0,0.104856715,-0.44872445,-0.034435645,-4.9939218,-6.1073065,-3.0232613,-0.7660775,0.0,0.0,0.6339952,0.0,0.0,0.5224238,-1.4953793,0.0,-0.5640008,-1.7205292,0.0,-1.4927496,0.0,0.0,-0.026678175,0.0,0.0,-0.51620626,0.54452115,0.0,1.0873206,1.6982666,0.0,-1.5537004,0.0,0.0,0.0,0.0,0.0,0.12876685,0.5439804,0.07168956,-0.75628996,0.35633045,-0.15622438,0.06312142,0.17526644,-0.043634634,-0.08883396,0.18942258,-1.4098239
0.7535503,-0.13850103,0.35301057,3.1715145,-1.8501337,0.24713987,0.10322888,0.24157567,-0.27898934,3.2258103,-3.9379282,3.3000069,-0.574031,0.0,0.0,-0.069368556,0.0,0.0,0.10331832,-0.5013576,-0.11429041,-2.395332,-4.815005,2.9022398,-0.7648854,0.0,0.0,-3.234784,0.0,0.0,0.49944937,-1.4974389,0.0,0.12713663,1.8553807,0.0,-1.4874419,0.0,0.0,-0.74543476,0.0,0.0,-0.521682,0.55816555,0.0,0.81536067,-0.13535388,0.0,-1.545132,0.0,0.0,0.0,0.0,0.0,0.13106517,0.5468984,0.07386051,-0.75526047,0.35359353,-0.2732354,0.013128082,0.13567533,-0.10070788,0.5021323,-1.1213727,-0.48413202
0.72077984,-0.16585748,0.35362467,-4.718733,1.4191214,-0.5708534,0.09904657,0.23791501,-0.27119294,-2.0131178,2.7886934,1.2674464,-0.53561497,0.0,0.0,-0.4298162,0.0,0.0,0.098655194,-0.4871268,-0.09407585,2.2488425,4.8194613,6.3730865,-0.67756575,0.0,0.0,3.182777,0.0,0.0,0.5119874,-1.4701273,0.0,2.397381,2.6474593,0.0,-1.4557594,0.0,0.0,2.6771908,0.0,0.0,-0.5016694,0.55471516,0.0,-0.30635497,1.3573942,0.0,-1.5444762,0.0,0.0,0.0,0.0,0.0,0.13102935,0.5592182,0.070281014,-0.75133556,0.34326437,0.07025437,-0.20102832,-0.10985974,-1.9605938,2.0482154,-0.7755243,-3.145662
0.6670309,-0.20385769,0.37731847,-1.0948253,1.633179,-0.38087103,0.09271906,0.24389537,-0.23835947,1.31179,2.2274995,2.2477298,-0.5097014,0.0,0.0,-1.1055268,0.0,0.0,0.08650645,-0.52721727,-0.033835787,-6.099525,4.244491,5.4318852,-0.5985094,0.0,0.0,1.2296274,0.0,0.0,0.5444484,-1.4636304,0.0,-0.7095292,4.694388,0.0,-1.3956946,0.0,0.0,0.91168445,0.0,0.0,-0.47549596,0.55430347,0.0,-0.32323828,-0.22141954,0.0,-1.5320643,0.0,0.0,0.0,0.0,0.0,0.12920518,0.56676257,0.064777665,-0.7503829,0.33393046,0.017672583,-0.1863667,-0.17121668,-0.83293694,0.36553496,-0.3701826,-4.0879946
0.63491094,-0.2052314,0.3829884,0.44318497,-0.4801192,-0.116438724,0.08950194,0.28550074,-0.19491835,2.4628549,3.9538665,11.826823,-0.39983204,0.0,0.0,-0.103060484,0.0,0.0,0.08929523,-0.5276277,-0.027071971,1.7697959,-1.6427184,-2.507097,-0.58312786,0.0,0.0,-1.2797703,0.0,0.0,0.5408782,-1.4812422,0.0,-1.4712896,2.9072406,0.0,-1.3400543,0.0,0.0,0.1684214,0.0,0.0,-0.46936905,0.53134644,0.0,-2.3876522,-4.087106,0.0,-1.5728719,0.0,0.0,0.0,0.0,0.0,0.1248164,0.56528544,0.062284183,-0.7524091,0.33234566,-0.038756803,-0.17188784,-0.41465083,-0.18561193,-0.62952536,0.75860745,-1.2285049
0.62688804,-0.2074784,0.39768744,-0.6206788,1.710543,-0.3294105,0.085883565,0.2683338,-0.13560982,-3.0059674,3.4880364,4.795123,-0.27480254,0.0,0.0,-0.9321572,0.0,0.0,0.07934613,-0.5553704,-0.012506897,-3.6464448,2.7308924,1.5586264,-0.5859286,0.0,0.0,-3.2616878,0.0,0.0,0.5031647,-1.4934132,0.0,-0.2385495,4.123196,0.0,-1.2876996,0.0,0.0,0.49226254,0.0,0.0,-0.4631957,0.53509754,0.0,1.8857996,2.1613488,0.0,-1.5732819,0.0,0.0,0.0,0.0,0.0,0.11887033,0.56243384,0.0659408,-0.75680274,0.32645008,0.13948153,-0.20322412,-0.2943414,-0.5469759,-0.698065,-1.8800066,0.22883445
0.5983456,-0.25674382,0.4335851,-4.4201183,3.0968893,-1.7862058,0.07424664,0.19761169,-0.01424216,-5.4186935,10.750783,11.493846,-0.1447281,0.0,0.0,-2.1240416,0.0,0.0,0.05045297,-0.5999492,0.08325977,-2.032457,8.102382,0.66203535,-0.56400245,0.0,0.0,0.9163453,0.0,0.0,0.4920923,-1.4774082,0.0,1.6491547,0.6966473,0.0,-1.2542758,0.0,0.0,1.2379243,0.0,0.0,-0.44612464,0.54838157,0.0,0.1662918,2.465694,0.0,-1.5389289,0.0,0.0,0.0,0.0,0.0,0.11562404,0.5697956,0.07274383,-0.7554277,0.31523046,0.28263536,-0.22393839,-0.16678125,-0.5323509,1.089592,-1.6981161,-3.5998716
0.57495505,-0.22216511,0.43916783,5.5925856,-0.9030108,-0.007891863,0.058176413,0.18697572,-0.06363215,1.5182234,-11.032186,-13.712443,-0.19431306,0.0,0.0,2.6104214,0.0,0.0,0.07791658,-0.61825675,0.025745325,-2.9095097,-8.638529,-6.735843,-0.63639134,0.0,0.0,-1.8921088,0.0,0.0,0.47476137,-1.4729452,0.0,-0.4484797,-2.113011,0.0,-1.266204,0.0,0.0,-1.4673622,0.0,0.0,-0.45562422,0.5497226,0.0,-0.069067314,0.8010375,0.0,-1.520661,0.0,0.0,0.0,0.0,0.0,0.116078906,0.57407945,0.07994405,-0.75242,0.3128991,-0.024329934,0.029752254,0.17946346,0.7247352,-0.03238916,-0.4226045,-2.0870492
0.521592,-0.1635935,0.44386607,2.1081367,1.1656244,-0.5417589,0.053223535,0.26821548,-0.24132574,6.7409906,-11.703661,-23.807686,-0.490324,0.0,0.0,0.7297863,0.0,0.0,0.105335236,-0.67456645,-0.055772826,-4.5733304,-2.413344,-1.9536234,-0.6955844,0.0,0.0,-0.13649774,0.0,0.0,0.46109605,-1.4729109,0.0,0.41626996,-1.0256563,0.0,-1.2944899,0.0,0.0,0.86947346,0.0,0.0,-0.4583401,0.5651735,0.0,1.563124,6.3882732,0.0,-1.4566904,0.0,0.0,0.0,0.0,0.0,0.11872419,0.5757902,0.080697484,-0.75117296,0.31255835,0.28096992,0.06254036,0.12915601,-0.46622324,0.43060827,0.08301397,-4.495749
0.49412268,-0.208328,0.45315406,-5.1901,0.22465345,2.0255356,0.06903161,0.32004783,-0.28167424,2.2932715,2.6623318,-4.795002,-0.6812161,0.0,0.0,-3.191117,0.0,0.0,0.07520106,-0.6888169,-0.026769405,1.4140844,3.5158591,-2.1622515,-0.7201917,0.0,0.0,-0.3074438,0.0,0.0,0.46271145,-1.4375441,0.0,2.9531791,-0.6782224,0.0,-1.3120123,0.0,0.0,1.9256893,0.0,0.0,-0.4316701,0.55924,0.0,-1.4786729,-1.8525237,0.0,-1.4316916,0.0,0.0,0.0,0.0,0.0,0.11810645,0.58367217,0.075093865,-0.74844646,0.30580324,0.2527396,-0.15591303,-0.16893342,-1.2664163,1.1761032,-0.5260227,-0.03631129
0.4592199,-0.2356517,0.47492662,-0.585621,2.0310354,-0.97869945,0.07033591,0.35417518,-0.28326896,2.1410234,-1.226549,-4.9697323,-0.75747997,0.0,0.0,2.0739937,0.0,0.0,0.08034323,-0.6696053,-0.02074703,0.8849215,-0.8898666,-3.364536,-0.7637459,0.0,0.0,3.0256429,0.0,0.0,0.48786744,-1.445062,0.0,-2.103157,4.3053203,0.0,-1.2774153,0.0,0.0,0.31752503,0.0,0.0,-0.41949984,0.5225788,0.0,-2.901194,-4.3286095,0.0,-1.488794,0.0,0.0,0.0,0.0,0.0,0.115527704,0.5823577,0.06524658,-0.7499265,0.30694073,0.19856195,-0.04890374,-0.15682483,-0.4490857,0.14012289,1.9806166,-3.875655
0.45431885,-0.2712151,0.4592477,-2.4196877,-1.8289192,1.4927381,0.087438926,0.3108269,-0.2600928,-5.5385504,3.3548896,6.257377,-0.73737574,0.0,0.0,0.42841822,0.0,0.0,0.10122813,-0.5711139,-0.055790454,7.2000785,-1.8551481,-3.7170427,-0.8270073,0.0,0.0,-0.6089388,0.0,0.0,0.50389403,-1.4368637,0.0,2.058995,-2.7965608,0.0,-1.2734987,0.0,0.0,-0.06786106,0.0,0.0,-0.41605034,0.49904734,0.0,-0.10669021,1.8140801,0.0,-1.4981176,0.0,0.0,0.0,0.0,0.0,0.11387,0.5859497,0.055161647,-0.7464428,0.31055316,-0.0009878563,-0.11130835,-0.021287791,-0.19061449,1.222715,0.31014434,0.7993236
0.43125317,-0.32569078,0.46488914,-4.4054747,1.5064949,-0.26353526,0.0968474,0.27559108,-0.20849489,-1.0321144,2.8456206,-1.8123075,-0.70493287,0.0,0.0,-2.3717468,0.0,0.0,0.07626866,-0.57005996,0.011212833,-4.929103,8.399,7.727093,-0.78332776,0.0,0.0,-2.0144637,0.0,0.0,0.48749173,-1.4125239,0.0,1.2874343,1.8875527,0.0,-1.2751294,0.0,0.0,1.260967,0.0,0.0,-0.40291372,0.49872774,0.0,-0.92962855,2.1598833,0.0,-1.4582639,0.0,0.0,0.0,0.0,0.0,0.114267714,0.595592,0.049594894,-0.74035084,0.30771926,0.19260201,-0.17140283,0.01673261,-0.42111605,2.1784909,-0.28847873,-3.183646
0.41283512,-0.4011333,0.49438637,-4.4844236,2.0771017,-0.17165223,0.09360042,0.27367437,-0.115715235,0.57455844,8.174301,7.6543374,-0.65626544,0.0,0.0,-2.8206482,0.0,0.0,0.03370657,-0.6160026,0.19619067,-1.4541837,15.018468,20.139318,-0.57293093,0.0,0.0,-3.6037781,0.0,0.0,0.4434697,-1.385027,0.0,1.8898607,4.0874076,0.0,-1.2286831,0.0,0.0,0.6105501,0.0,0.0,-0.38616228,0.49863544,0.0,0.92230004,-1.1142628,0.0,-1.4509214,0.0,0.0,0.0,0.0,0.0,0.113041334,0.6091418,0.053805597,-0.7327825,0.29846442,0.03094875,-0.31958374,-0.15616414,-0.104004376,0.93661666,-2.9084373,0.5762852
0.45910808,-0.4423027,0.49188432,-2.4385233,-1.3506454,-0.018815972,0.092376046,0.27548,-0.050139617,0.37456167,2.6865022,6.736921,-0.55110323,0.0,0.0,0.769182,0.0,0.0,0.0349034,-0.5726464,0.27723148,3.6976018,-0.14970435,1.2791635,-0.42973763,0.0,0.0,2.2918525,0.0,0.0,0.43700036,-1.3625872,0.0,1.579693,-2.7136137,0.0,-1.2235717,0.0,0.0,1.0664138,0.0,0.0,-0.37655202,0.48228958,0.0,-2.9704142,-6.8406324,0.0,-1.5194662,0.0,0.0,0.0,0.0,0.0,0.11052111,0.61445326,0.059528254,-0.73079276,0.29128256,0.061048776,-0.25334692,-0.21647406,-0.41960207,0.3960959,-0.050489563,3.9131596
0.45493868,-0.45192698,0.49286,0.2769665,0.60984534,-0.42073673,0.08861808,0.31124514,-0.031506166,2.8789184,0.08972203,1.4164736,-0.4959294,0.0,0.0,-0.18253715,0.0,0.0,0.036958024,-0.56317115,0.27291647,-0.92788595,-0.8148855,-1.4796491,-0.4308959,0.0,0.0,3.3684082,0.0,0.0,0.49252525,-1.3627694,0.0,-0.3363432,-2.1827683,0.0,-1.2624766,0.0,0.0,0.23091279,0.0,0.0,-0.3688232,0.43986717,0.0,-1.0308648,-0.8562044,0.0,-1.5854347,0.0,0.0,0.0,0.0,0.0,0.10668848,0.6099532,0.05048811,-0.7331862,0.29638827,0.09278247,-0.028351476,-0.16608147,-0.22120187,-0.3177508,1.3776186,-1.7058251
0.43460196,-0.38770425,0.5042454,6.689149,0.65537673,-2.6183298,0.058979563,0.31505787,-0.077933244,-0.67191714,-4.4527926,4.699279,-0.45973223,0.0,0.0,2.5671384,0.0,0.0,0.059970606,-0.59456676,0.16433178,-2.8548646,-11.889125,-15.311006,-0.5649327,0.0,0.0,1.2036167,0.0,0.0,0.52111876,-1.383272,0.0,-1.9805957,-1.4105867,0.0,-1.2896124,0.0,0.0,-1.0354011,0.0,0.0,-0.37767273,0.4633163,0.0,3.0500472,2.4334285,0.0,-1.5679535,0.0,0.0,0.0,0.0,0.0,0.1082165,0.6011379,0.050102234,-0.73889786,0.3002548,-0.09748539,0.19601323,0.2915317,0.43873042,-1.660322,0.40397683,-1.3290986
0.4306688,-0.26273736,0.49666315,9.2100525,-1.3273965,-0.086483136,0.03492629,0.24069525,-0.17352432,-7.2148576,-7.4482865,2.2614243,-0.41012087,0.0,0.0,1.7695479,0.0,0.0,0.08954207,-0.6646265,-0.022575501,-5.586632,-12.777513,-11.567096,-0.765513,0.0,0.0,-1.1685278,0.0,0.0,0.5159716,-1.4284043,0.0,-3.6689374,1.2182256,0.0,-1.2848742,0.0,0.0,-1.540848,0.0,0.0,-0.39905736,0.5208416,0.0,4.0543017,0.43691197,0.0,-1.5467991,0.0,0.0,0.0,0.0,0.0,0.11389269,0.59001434,0.060269587,-0.7461487,0.30251086,-0.20015843,0.28341132,0.43772534,1.0135084,-2.2703986,-0.6094676,0.25094703
0.39841145,-0.18640527,0.4829372,2.4923916,-0.8755694,0.36824128,0.041766647,0.2494465,-0.23113371,4.1194415,-2.1163194,-1.6063318,-0.4014837,0.0,0.0,-0.12566799,0.0,0.0,0.09325504,-0.73871356,-0.13473485,-3.4879968,-4.7326317,-7.1402593,-0.8974419,0.0,0.0,2.1694584,0.0,0.0,0.5286359,-1.4642646,0.0,-1.5546613,2.99489,0.0,-1.2527014,0.0,0.0,-0.21039274,0.0,0.0,-0.40784118,0.5490119,0.0,0.29964155,-2.8334615,0.0,-1.5671846,0.0,0.0,0.0,0.0,0.0,0.11888259,0.58528084,0.065842375,-0.74806637,0.30579048,0.08772282,0.15382923,0.25200722,0.6870302,0.18556976,0.27892604,-3.30192
0.3221407,-0.17914145,0.46963137,-0.9492789,-0.81453764,0.53978217,0.051712137,0.29528806,-0.2766159,2.2841363,-4.367684,-12.492669,-0.5133931,0.0,0.0,-4.1584134,0.0,0.0,0.05368246,-0.8439849,-0.15155388,-8.500631,1.2554228,-8.040528,-1.0090094,0.0,0.0,-0.620369,0.0,0.0,0.53857225,-1.4626019,0.0,1.1683577,0.5653075,0.0,-1.2293152,0.0,0.0,-0.081185386,0.0,0.0,-0.40844145,0.5409574,0.0,-1.2422184,-0.30601636,0.0,-1.5878956,0.0,0.0,0.0,0.0,0.0,0.12244798,0.5931323,0.065145545,-0.7398318,0.31080383,0.25881535,0.19225359,0.2320188,0.83740085,2.4841099,-0.020653658,-5.978432
0.22046396,-0.2733704,0.49581128,-8.305101,3.8704379,-1.9554945,0.04400192,0.3256955,-0.21797794,1.9504673,8.498964,1.3644501,-0.5825301,0.0,0.0,-6.9624224,0.0,0.0,-0.054241247,-0.9407523,0.008780246,-3.390822,14.691097,1.8342234,-1.0425143,0.0,0.0,-1.8387436,0.0,0.0,0.5243711,-1.4182198,0.0,3.2706447,3.4736638,0.0,-1.201286,0.0,0.0,0.60198635,0.0,0.0,-0.39841586,0.50304157,0.0,-2.9197288,0.20830241,0.0,-1.5876178,0.0,0.0,0.0,0.0,0.0,0.1227089,0.6155725,0.05905523,-0.720408,0.31399882,0.27275717,-0.015991779,-0.12769382,0.46912912,4.480848,-0.45190576,-6.6684403
0.1261642,-0.32557166,0.5577283,-0.636349,3.9052548,-3.1087039,0.0013903645,0.38013583,-0.16415066,4.201228,0.5142185,-4.540556,-0.61505604,0.0,0.0,-5.0434327,0.0,0.0,-0.1301138,-1.0204461,0.19718798,-6.9045014,12.3327465,5.7662005,-0.9823066,0.0,0.0,-5.0363727,0.0,0.0,0.46826556,-1.3684715,0.0,3.8846552,-2.9804,0.0,-1.2029004,0.0,0.0,-1.6200705,0.0,0.0,-0.4101622,0.48496985,0.0,0.37753096,1.5009848,0.0,-1.5812824,0.0,0.0,0.0,0.0,0.0,0.12131704,0.6323164,0.06293535,-0.70499486,0.3149562,0.0006651743,0.060839508,-0.10513662,1.2262932,1.6509525,-1.7306405,-5.707228
0.060230248,-0.3447101,0.5986336,-1.9786507,2.407043,-0.5299595,-0.027744466,0.45505166,-0.18241681,5.52681,-1.6849529,-10.858987,-0.73854595,0.0,0.0,-2.0580916,0.0,0.0,-0.16756113,-1.0715406,0.3218384,-1.3842072,6.561035,2.2621214,-0.9256895,0.0,0.0,-3.7274635,0.0,0.0,0.3956654,-1.3207195,0.0,2.4453657,0.12871173,0.0,-1.218586,0.0,0.0,-0.86779726,0.0,0.0,-0.4328331,0.47880226,0.0,-0.8455655,1.3238988,0.0,-1.5589466,0.0,0.0,0.0,0.0,0.0,0.119521774,0.6447495,0.07186197,-0.69253075,0.31549183,0.24832502,0.08091819,-0.071873784,0.7808424,1.6161854,-1.0077553,-3.1768513
0.06842644,-0.30609453,0.61268985,4.7545085,0.27896032,-1.6014397,-0.04867454,0.45984074,-0.27519515,-2.5126,-8.215254,-14.129242,-0.9322991,0.0,0.0,8.094357,0.0,0.0,-0.07795799,-1.0686696,0.26262522,0.42737222,-7.54251,-0.8112379,-0.9241985,0.0,0.0,-4.4834914,0.0,0.0,0.33281893,-1.2873279,0.0,2.4628196,-5.3131003,0.0,-1.2646742,0.0,0.0,-1.6698288,0.0,0.0,-0.45479238,0.5039043,0.0,2.7735188,-0.03266778,0.0,-1.5484653,0.0,0.0,0.0,0.0,0.0,0.12031041,0.6437002,0.0856191,-0.69469553,0.30938256,0.06550862,0.10657834,0.06859933,0.33915028,-2.3073885,-2.1322126,2.5365686
0.10372632,-0.29335967,0.6137551,-1.2310321,-0.20758587,1.9815086,-0.03962532,0.4539364,-0.32859588,0.71739334,-1.0299298,-8.820425,-1.1041659,0.0,0.0,5.540424,0.0,0.0,0.009786291,-1.0104448,0.20669903,6.210537,-2.2984033,3.5241587,-0.8931308,0.0,0.0,-1.0447878,0.0,0.0,0.29466143,-1.2536979,0.0,1.7822862,-0.6159929,0.0,-1.3042669,0.0,0.0,-0.33893386,0.0,0.0,-0.467391,0.5178675,0.0,-0.19350648,-2.2612703,0.0,-1.5689969,0.0,0.0,0.0,0.0,0.0,0.11972103,0.64187914,0.09791687,-0.6981484,0.30164915,0.066536486,-0.05301569,-0.10772444,0.17678395,-0.35026038,-1.3261944,2.26089
